timestamp,actual_kw,forecast_kw,error_kw,slot_type,month
2025-09-22 09:30:00,0.57,0.9937900847227583,0.42379008472275836,day,September
2025-09-22 09:45:00,0.55,0.8709740883963757,0.32097408839637565,day,September
2025-09-22 10:00:00,0.23,1.201445457941718,0.971445457941718,day,September
2025-09-22 10:15:00,0.19,1.0269493640717353,0.8369493640717354,day,September
2025-09-22 10:30:00,0.22,1.1880914249219883,0.9680914249219883,day,September
2025-09-22 10:45:00,1.45,1.1454129732226452,-0.3045870267773547,day,September
2025-09-22 11:00:00,2.31,1.6858387179829917,-0.6241612820170084,day,September
2025-09-22 11:15:00,2.51,1.775132508402162,-0.7348674915978377,day,September
2025-09-22 11:30:00,2.64,1.775132508402162,-0.864867491597838,day,September
2025-09-22 11:45:00,2.87,1.7996984308739365,-1.0703015691260636,day,September
2025-09-22 12:00:00,2.97,1.9006943600188158,-1.0693056399811844,day,September
2025-09-22 12:15:00,3.14,2.0575070702456517,-1.0824929297543484,day,September
2025-09-22 12:30:00,1.23,2.0754938682685546,0.8454938682685547,day,September
2025-09-22 12:45:00,0.23,2.0620181247785916,1.8320181247785916,day,September
2025-09-22 13:00:00,0.22,1.6994528070956527,1.4794528070956527,day,September
2025-09-22 13:15:00,0.19,2.052761225335217,1.862761225335217,day,September
2025-09-22 13:30:00,0.19,1.6889130196958906,1.4989130196958906,day,September
2025-09-22 13:45:00,0.24,1.707951954986821,1.467951954986821,day,September
2025-09-22 14:00:00,0.24,1.1486193115730439,0.9086193115730439,day,September
2025-09-22 14:15:00,0.23,0.9210550781994896,0.6910550781994896,day,September
2025-09-22 14:30:00,0.23,0.8567809177767075,0.6267809177767075,day,September
2025-09-22 14:45:00,0.33,0.7262771080182945,0.39627710801829447,day,September
2025-09-22 15:00:00,0.41,0.561851950651447,0.15185195065144702,day,September
2025-09-22 15:15:00,0.23,0.5619657782448797,0.3319657782448797,day,September
2025-09-22 15:30:00,0.22,0.5961606774394879,0.3761606774394879,day,September
2025-09-22 15:45:00,0.21,0.7284967564010028,0.5184967564010028,day,September
2025-09-22 16:00:00,0.21,0.4224615013221019,0.21246150132210193,day,September
2025-09-22 16:15:00,0.2,0.4224615013221019,0.2224615013221019,day,September
2025-09-22 16:30:00,0.2,0.7578965949371209,0.5578965949371208,day,September
2025-09-22 16:45:00,0.23,0.6615881188057162,0.43158811880571624,day,September
2025-09-22 17:00:00,0.23,0.5789756241429602,0.34897562414296024,day,September
2025-09-22 17:15:00,0.22,0.6365023561104715,0.4165023561104715,day,September
2025-09-22 17:30:00,0.22,0.5510465548932724,0.3310465548932724,day,September
2025-09-22 17:45:00,0.2,0.4976759212259384,0.2976759212259384,day,September
2025-09-22 18:00:00,0.19,0.5212501244604756,0.3312501244604756,day,September
2025-09-22 18:15:00,0.23,0.6746429465685586,0.44464294656855863,day,September
2025-09-22 18:30:00,0.23,0.6203897438488081,0.3903897438488081,day,September
2025-09-22 18:45:00,0.22,0.599503759940638,0.379503759940638,day,September
2025-09-22 19:00:00,0.23,0.5802557643338825,0.3502557643338825,day,September
2025-09-22 19:15:00,2.73,0.5708929289886212,-2.1591070710113787,day,September
2025-09-22 19:30:00,0.99,0.6942082839508514,-0.29579171604914856,day,September
2025-09-22 19:45:00,0.8,0.7159422944426661,-0.08405770555733394,day,September
2025-09-22 20:00:00,0.63,0.6415747945681991,0.011574794568199098,day,September
2025-09-22 20:15:00,0.6,0.5848051915669381,-0.015194808433061868,day,September
2025-09-22 20:30:00,0.28,0.59135532733287,0.31135532733286997,day,September
2025-09-22 20:45:00,0.27,0.5934917017173544,0.3234917017173544,day,September
2025-09-22 21:00:00,0.57,0.6359217635886695,0.06592176358866952,day,September
2025-09-22 21:15:00,0.59,0.6491659781069296,0.059165978106929584,day,September
2025-09-22 21:30:00,0.59,0.6743044708501794,0.08430447085017945,day,September
2025-09-22 21:45:00,0.59,0.6758733876503925,0.08587338765039254,day,September
